cr5,cr3,cr2,cr1,cr4,cost
1,1,5,5,9,10650
1,2,5,0,9,10650
1,0,5,18,8,10650
1,1,5,13,8,10650
1,2,5,8,8,10650
1,3,5,3,8,10650
1,2,5,16,7,10650
1,3,5,11,7,10650
1,4,5,6,7,10650
1,5,5,1,7,10650
1,3,5,19,6,10650
1,4,5,14,6,10650
1,5,5,9,6,10650
1,6,5,4,6,10650
1,5,5,17,5,10650
1,6,5,12,5,10650
1,7,5,7,5,10650
1,8,5,2,5,10650
1,7,5,15,4,10650
1,8,5,10,4,10650
1,9,5,5,4,10650
1,10,5,0,4,10650
1,8,5,18,3,10650
1,9,5,13,3,10650
1,10,5,8,3,10650
1,11,5,3,3,10650
1,10,5,16,2,10650
1,11,5,11,2,10650
1,12,5,6,2,10650
1,13,5,1,2,10650
1,11,5,19,1,10650
1,12,5,14,1,10650
1,13,5,9,1,10650
1,14,5,4,1,10650
1,13,5,17,0,10650
1,14,5,12,0,10650
1,15,5,7,0,10650
1,16,5,2,0,10650
1,0,3,7,10,10650
1,1,3,2,10,10650
1,0,3,15,9,10650
1,1,3,10,9,10650
1,2,3,5,9,10650
1,3,3,0,9,10650
1,1,3,18,8,10650
1,2,3,13,8,10650
1,3,3,8,8,10650
1,4,3,3,8,10650
1,3,3,16,7,10650
1,4,3,11,7,10650
1,5,3,6,7,10650
1,6,3,1,7,10650
1,4,3,19,6,10650
1,5,3,14,6,10650
1,6,3,9,6,10650
1,7,3,4,6,10650
1,6,3,17,5,10650
1,7,3,12,5,10650
1,8,3,7,5,10650
1,9,3,2,5,10650
1,8,3,15,4,10650
1,9,3,10,4,10650
1,10,3,5,4,10650
1,11,3,0,4,10650
1,9,3,18,3,10650
1,10,3,13,3,10650
1,11,3,8,3,10650
1,12,3,3,3,10650
1,11,3,16,2,10650
1,12,3,11,2,10650
1,13,3,6,2,10650
1,14,3,1,2,10650
1,12,3,19,1,10650
1,13,3,14,1,10650
1,14,3,9,1,10650
1,15,3,4,1,10650
1,14,3,17,0,10650
1,15,3,12,0,10650
1,16,3,7,0,10650
1,17,3,2,0,10650
1,0,1,4,11,10650
1,0,1,12,10,10650
1,1,1,7,10,10650
1,2,1,2,10,10650
1,1,1,15,9,10650
1,2,1,10,9,10650
1,3,1,5,9,10650
1,4,1,0,9,10650
1,2,1,18,8,10650
1,3,1,13,8,10650
1,4,1,8,8,10650
1,5,1,3,8,10650
1,4,1,16,7,10650
1,5,1,11,7,10650
1,6,1,6,7,10650
1,7,1,1,7,10650
1,5,1,19,6,10650
1,6,1,14,6,10650
1,7,1,9,6,10650
1,8,1,4,6,10650
1,7,1,17,5,10650
1,8,1,12,5,10650
1,9,1,7,5,10650
1,10,1,2,5,10650
1,9,1,15,4,10650
1,10,1,10,4,10650
1,11,1,5,4,10650
1,12,1,0,4,10650
1,10,1,18,3,10650
1,11,1,13,3,10650
1,12,1,8,3,10650
1,13,1,3,3,10650
1,12,1,16,2,10650
1,13,1,11,2,10650
1,14,1,6,2,10650
1,15,1,1,2,10650
1,13,1,19,1,10650
1,14,1,14,1,10650
1,15,1,9,1,10650
1,16,1,4,1,10650
1,15,1,17,0,10650
1,16,1,12,0,10650
1,17,1,7,0,10650
1,18,1,2,0,10650
0,0,9,4,10,10650
0,0,9,12,9,10650
0,1,9,7,9,10650
0,2,9,2,9,10650
0,1,9,15,8,10650
0,2,9,10,8,10650
0,3,9,5,8,10650
0,4,9,0,8,10650
0,2,9,18,7,10650
0,3,9,13,7,10650
0,4,9,8,7,10650
0,5,9,3,7,10650
0,4,9,16,6,10650
0,5,9,11,6,10650
0,6,9,6,6,10650
0,7,9,1,6,10650
0,5,9,19,5,10650
0,6,9,14,5,10650
0,7,9,9,5,10650
0,8,9,4,5,10650
0,7,9,17,4,10650
0,8,9,12,4,10650
0,9,9,7,4,10650
0,10,9,2,4,10650
0,9,9,15,3,10650
0,10,9,10,3,10650
0,11,9,5,3,10650
0,12,9,0,3,10650
0,10,9,18,2,10650
0,11,9,13,2,10650
0,12,9,8,2,10650
0,13,9,3,2,10650
0,12,9,16,1,10650
0,13,9,11,1,10650
0,14,9,6,1,10650
0,15,9,1,1,10650
0,13,9,19,0,10650
0,14,9,14,0,10650
0,15,9,9,0,10650
0,16,9,4,0,10650
0,0,7,1,11,10650
0,0,7,9,10,10650
0,1,7,4,10,10650
0,0,7,17,9,10650
0,1,7,12,9,10650
0,2,7,7,9,10650
0,3,7,2,9,10650
0,2,7,15,8,10650
0,3,7,10,8,10650
0,4,7,5,8,10650
0,5,7,0,8,10650
0,3,7,18,7,10650
0,4,7,13,7,10650
0,5,7,8,7,10650
0,6,7,3,7,10650
0,5,7,16,6,10650
0,6,7,11,6,10650
0,7,7,6,6,10650
0,8,7,1,6,10650
0,6,7,19,5,10650
0,7,7,14,5,10650
0,8,7,9,5,10650
0,9,7,4,5,10650
0,8,7,17,4,10650
0,9,7,12,4,10650
0,10,7,7,4,10650
0,11,7,2,4,10650
0,10,7,15,3,10650
0,11,7,10,3,10650
0,12,7,5,3,10650
0,13,7,0,3,10650
0,11,7,18,2,10650
0,12,7,13,2,10650
0,13,7,8,2,10650
0,14,7,3,2,10650
0,13,7,16,1,10650
0,14,7,11,1,10650
0,15,7,6,1,10650
0,16,7,1,1,10650
0,14,7,19,0,10650
0,15,7,14,0,10650
0,16,7,9,0,10650
0,17,7,4,0,10650
0,0,5,6,11,10650
0,1,5,1,11,10650
0,0,5,14,10,10650
0,1,5,9,10,10650
0,2,5,4,10,10650
0,1,5,17,9,10650
0,2,5,12,9,10650
0,3,5,7,9,10650
0,4,5,2,9,10650
0,3,5,15,8,10650
0,4,5,10,8,10650
0,5,5,5,8,10650
0,6,5,0,8,10650
0,4,5,18,7,10650
0,5,5,13,7,10650
0,6,5,8,7,10650
0,7,5,3,7,10650
0,6,5,16,6,10650
0,7,5,11,6,10650
0,8,5,6,6,10650
0,9,5,1,6,10650
0,7,5,19,5,10650
0,8,5,14,5,10650
0,9,5,9,5,10650
0,10,5,4,5,10650
0,9,5,17,4,10650
0,10,5,12,4,10650
0,11,5,7,4,10650
0,12,5,2,4,10650
0,11,5,15,3,10650
0,12,5,10,3,10650
0,13,5,5,3,10650
0,14,5,0,3,10650
0,12,5,18,2,10650
0,13,5,13,2,10650
0,14,5,8,2,10650
0,15,5,3,2,10650
0,14,5,16,1,10650
0,15,5,11,1,10650
0,16,5,6,1,10650
0,17,5,1,1,10650
0,15,5,19,0,10650
0,16,5,14,0,10650
0,17,5,9,0,10650
0,18,5,4,0,10650
0,0,3,3,12,10650
0,0,3,11,11,10650
0,1,3,6,11,10650
0,2,3,1,11,10650
0,0,3,19,10,10650
0,1,3,14,10,10650
0,2,3,9,10,10650
0,3,3,4,10,10650
0,2,3,17,9,10650
0,3,3,12,9,10650
0,4,3,7,9,10650
0,5,3,2,9,10650
0,4,3,15,8,10650
0,5,3,10,8,10650
0,6,3,5,8,10650
0,7,3,0,8,10650
0,5,3,18,7,10650
0,6,3,13,7,10650
0,7,3,8,7,10650
0,8,3,3,7,10650
0,7,3,16,6,10650
0,8,3,11,6,10650
0,9,3,6,6,10650
0,10,3,1,6,10650
0,8,3,19,5,10650
0,9,3,14,5,10650
0,10,3,9,5,10650
0,11,3,4,5,10650
0,10,3,17,4,10650
0,11,3,12,4,10650
0,12,3,7,4,10650
0,13,3,2,4,10650
0,12,3,15,3,10650
0,13,3,10,3,10650
0,14,3,5,3,10650
0,15,3,0,3,10650
0,13,3,18,2,10650
0,14,3,13,2,10650
0,15,3,8,2,10650
0,16,3,3,2,10650
0,15,3,16,1,10650
0,16,3,11,1,10650
0,17,3,6,1,10650
0,18,3,1,1,10650
0,16,3,19,0,10650
0,17,3,14,0,10650
0,18,3,9,0,10650
0,19,3,4,0,10650
0,0,1,0,13,10650
0,0,1,8,12,10650
0,1,1,3,12,10650
0,0,1,16,11,10650
0,1,1,11,11,10650
0,2,1,6,11,10650
0,3,1,1,11,10650
0,1,1,19,10,10650
0,2,1,14,10,10650
0,3,1,9,10,10650
0,4,1,4,10,10650
0,3,1,17,9,10650
0,4,1,12,9,10650
0,5,1,7,9,10650
0,6,1,2,9,10650
0,5,1,15,8,10650
0,6,1,10,8,10650
0,7,1,5,8,10650
0,8,1,0,8,10650
0,6,1,18,7,10650
0,7,1,13,7,10650
0,8,1,8,7,10650
0,9,1,3,7,10650
0,8,1,16,6,10650
0,9,1,11,6,10650
0,10,1,6,6,10650
0,11,1,1,6,10650
0,9,1,19,5,10650
0,10,1,14,5,10650
0,11,1,9,5,10650
0,12,1,4,5,10650
0,11,1,17,4,10650
0,12,1,12,4,10650
0,13,1,7,4,10650
0,14,1,2,4,10650
0,13,1,15,3,10650
0,14,1,10,3,10650
0,15,1,5,3,10650
0,16,1,0,3,10650
0,14,1,18,2,10650
0,15,1,13,2,10650
0,16,1,8,2,10650
0,17,1,3,2,10650
0,16,1,16,1,10650
0,17,1,11,1,10650
0,18,1,6,1,10650
0,19,1,1,1,10650
0,17,1,19,0,10650
0,18,1,14,0,10650
0,19,1,9,0,10650
0,20,1,4,0,10650
1,0,10,6,8,10700
1,1,10,1,8,10700
1,0,10,14,7,10700
1,1,10,9,7,10700
1,2,10,4,7,10700
1,1,10,17,6,10700
1,2,10,12,6,10700
1,3,10,7,6,10700
1,4,10,2,6,10700
1,3,10,15,5,10700
1,4,10,10,5,10700
1,5,10,5,5,10700
1,6,10,0,5,10700
1,4,10,18,4,10700
1,5,10,13,4,10700
1,6,10,8,4,10700
1,7,10,3,4,10700
1,6,10,16,3,10700
1,7,10,11,3,10700
1,8,10,6,3,10700
1,9,10,1,3,10700
1,7,10,19,2,10700
1,8,10,14,2,10700
1,9,10,9,2,10700
1,10,10,4,2,10700
1,9,10,17,1,10700
1,10,10,12,1,10700
1,11,10,7,1,10700
1,12,10,2,1,10700
1,11,10,15,0,10700
1,12,10,10,0,10700
1,13,10,5,0,10700
1,14,10,0,0,10700
1,0,8,3,9,10700
1,0,8,11,8,10700
1,1,8,6,8,10700
1,2,8,1,8,10700
1,0,8,19,7,10700
1,1,8,14,7,10700
1,2,8,9,7,10700
1,3,8,4,7,10700
1,2,8,17,6,10700
1,3,8,12,6,10700
1,4,8,7,6,10700
1,5,8,2,6,10700
1,4,8,15,5,10700
1,5,8,10,5,10700
1,6,8,5,5,10700
1,7,8,0,5,10700
1,5,8,18,4,10700
1,6,8,13,4,10700
1,7,8,8,4,10700
1,8,8,3,4,10700
1,7,8,16,3,10700
1,8,8,11,3,10700
1,9,8,6,3,10700
1,10,8,1,3,10700
1,8,8,19,2,10700
1,9,8,14,2,10700
1,10,8,9,2,10700
1,11,8,4,2,10700
1,10,8,17,1,10700
1,11,8,12,1,10700
1,12,8,7,1,10700
1,13,8,2,1,10700
1,12,8,15,0,10700
1,13,8,10,0,10700
1,14,8,5,0,10700
1,15,8,0,0,10700
1,0,6,0,10,10700
1,0,6,8,9,10700
1,1,6,3,9,10700
1,0,6,16,8,10700
1,1,6,11,8,10700
1,2,6,6,8,10700
1,3,6,1,8,10700
1,1,6,19,7,10700
1,2,6,14,7,10700
1,3,6,9,7,10700
1,4,6,4,7,10700
1,3,6,17,6,10700
1,4,6,12,6,10700
1,5,6,7,6,10700
1,6,6,2,6,10700
1,5,6,15,5,10700
1,6,6,10,5,10700
1,7,6,5,5,10700
1,8,6,0,5,10700
1,6,6,18,4,10700
1,7,6,13,4,10700
1,8,6,8,4,10700
1,9,6,3,4,10700
1,8,6,16,3,10700
1,9,6,11,3,10700
1,10,6,6,3,10700
1,11,6,1,3,10700
1,9,6,19,2,10700
1,10,6,14,2,10700
1,11,6,9,2,10700
1,12,6,4,2,10700
1,11,6,17,1,10700
1,12,6,12,1,10700
1,13,6,7,1,10700
1,14,6,2,1,10700
1,13,6,15,0,10700
1,14,6,10,0,10700
1,15,6,5,0,10700
1,16,6,0,0,10700
1,0,4,5,10,10700
1,1,4,0,10,10700
1,0,4,13,9,10700
1,1,4,8,9,10700
1,2,4,3,9,10700
1,1,4,16,8,10700
1,2,4,11,8,10700
1,3,4,6,8,10700
1,4,4,1,8,10700
1,2,4,19,7,10700
1,3,4,14,7,10700
1,4,4,9,7,10700
1,5,4,4,7,10700
1,4,4,17,6,10700
1,5,4,12,6,10700
1,6,4,7,6,10700
1,7,4,2,6,10700
1,6,4,15,5,10700
1,7,4,10,5,10700
1,8,4,5,5,10700
1,9,4,0,5,10700
1,7,4,18,4,10700
1,8,4,13,4,10700
1,9,4,8,4,10700
1,10,4,3,4,10700
1,9,4,16,3,10700
1,10,4,11,3,10700
1,11,4,6,3,10700
1,12,4,1,3,10700
1,10,4,19,2,10700
1,11,4,14,2,10700
1,12,4,9,2,10700
1,13,4,4,2,10700
1,12,4,17,1,10700
1,13,4,12,1,10700
1,14,4,7,1,10700
1,15,4,2,1,10700
1,14,4,15,0,10700
1,15,4,10,0,10700
1,16,4,5,0,10700
1,17,4,0,0,10700
1,0,2,2,11,10700
1,0,2,10,10,10700
1,1,2,5,10,10700
1,2,2,0,10,10700
1,0,2,18,9,10700
1,1,2,13,9,10700
1,2,2,8,9,10700
1,3,2,3,9,10700
1,2,2,16,8,10700
1,3,2,11,8,10700
1,4,2,6,8,10700
1,5,2,1,8,10700
1,3,2,19,7,10700
1,4,2,14,7,10700
1,5,2,9,7,10700
1,6,2,4,7,10700
1,5,2,17,6,10700
1,6,2,12,6,10700
1,7,2,7,6,10700
1,8,2,2,6,10700
1,7,2,15,5,10700
1,8,2,10,5,10700
1,9,2,5,5,10700
1,10,2,0,5,10700
1,8,2,18,4,10700
1,9,2,13,4,10700
1,10,2,8,4,10700
1,11,2,3,4,10700
1,10,2,16,3,10700
1,11,2,11,3,10700
1,12,2,6,3,10700
1,13,2,1,3,10700
1,11,2,19,2,10700
1,12,2,14,2,10700
1,13,2,9,2,10700
1,14,2,4,2,10700
1,13,2,17,1,10700
1,14,2,12,1,10700
1,15,2,7,1,10700
1,16,2,2,1,10700
1,15,2,15,0,10700
1,16,2,10,0,10700
1,17,2,5,0,10700
1,18,2,0,0,10700
1,0,0,7,11,10700
1,1,0,2,11,10700
1,0,0,15,10,10700
1,1,0,10,10,10700
1,2,0,5,10,10700
1,3,0,0,10,10700
1,1,0,18,9,10700
1,2,0,13,9,10700
1,3,0,8,9,10700
1,4,0,3,9,10700
1,3,0,16,8,10700
1,4,0,11,8,10700
1,5,0,6,8,10700
1,6,0,1,8,10700
1,4,0,19,7,10700
1,5,0,14,7,10700
1,6,0,9,7,10700
1,7,0,4,7,10700
1,6,0,17,6,10700
1,7,0,12,6,10700
1,8,0,7,6,10700
1,9,0,2,6,10700
1,8,0,15,5,10700
1,9,0,10,5,10700
1,10,0,5,5,10700
1,11,0,0,5,10700
1,9,0,18,4,10700
1,10,0,13,4,10700
1,11,0,8,4,10700
1,12,0,3,4,10700
1,11,0,16,3,10700
1,12,0,11,3,10700
1,13,0,6,3,10700
1,14,0,1,3,10700
1,12,0,19,2,10700
1,13,0,14,2,10700
1,14,0,9,2,10700
1,15,0,4,2,10700
1,14,0,17,1,10700
1,15,0,12,1,10700
1,16,0,7,1,10700
1,17,0,2,1,10700
1,16,0,15,0,10700
1,17,0,10,0,10700
1,18,0,5,0,10700
1,19,0,0,0,10700
0,0,10,2,10,10700
0,0,10,10,9,10700
0,1,10,5,9,10700
0,2,10,0,9,10700
0,0,10,18,8,10700
0,1,10,13,8,10700
0,2,10,8,8,10700
0,3,10,3,8,10700
0,2,10,16,7,10700
0,3,10,11,7,10700
0,4,10,6,7,10700
0,5,10,1,7,10700
0,3,10,19,6,10700
0,4,10,14,6,10700
0,5,10,9,6,10700
0,6,10,4,6,10700
0,5,10,17,5,10700
0,6,10,12,5,10700
0,7,10,7,5,10700
0,8,10,2,5,10700
0,7,10,15,4,10700
0,8,10,10,4,10700
0,9,10,5,4,10700
0,10,10,0,4,10700
0,8,10,18,3,10700
0,9,10,13,3,10700
0,10,10,8,3,10700
0,11,10,3,3,10700
0,10,10,16,2,10700
0,11,10,11,2,10700
0,12,10,6,2,10700
0,13,10,1,2,10700
0,11,10,19,1,10700
0,12,10,14,1,10700
0,13,10,9,1,10700
0,14,10,4,1,10700
0,13,10,17,0,10700
0,14,10,12,0,10700
0,15,10,7,0,10700
0,16,10,2,0,10700
0,0,8,7,10,10700
0,1,8,2,10,10700
0,0,8,15,9,10700
0,1,8,10,9,10700
0,2,8,5,9,10700
0,3,8,0,9,10700
0,1,8,18,8,10700
0,2,8,13,8,10700
0,3,8,8,8,10700
0,4,8,3,8,10700
0,3,8,16,7,10700
0,4,8,11,7,10700
0,5,8,6,7,10700
0,6,8,1,7,10700
0,4,8,19,6,10700
0,5,8,14,6,10700
0,6,8,9,6,10700
0,7,8,4,6,10700
0,6,8,17,5,10700
0,7,8,12,5,10700
0,8,8,7,5,10700
0,9,8,2,5,10700
0,8,8,15,4,10700
0,9,8,10,4,10700
0,10,8,5,4,10700
0,11,8,0,4,10700
0,9,8,18,3,10700
0,10,8,13,3,10700
0,11,8,8,3,10700
0,12,8,3,3,10700
0,11,8,16,2,10700
0,12,8,11,2,10700
0,13,8,6,2,10700
0,14,8,1,2,10700
0,12,8,19,1,10700
0,13,8,14,1,10700
0,14,8,9,1,10700
0,15,8,4,1,10700
0,14,8,17,0,10700
0,15,8,12,0,10700
0,16,8,7,0,10700
0,17,8,2,0,10700
0,0,6,4,11,10700
0,0,6,12,10,10700
0,1,6,7,10,10700
0,2,6,2,10,10700
0,1,6,15,9,10700
0,2,6,10,9,10700
0,3,6,5,9,10700
0,4,6,0,9,10700
0,2,6,18,8,10700
0,3,6,13,8,10700
0,4,6,8,8,10700
0,5,6,3,8,10700
0,4,6,16,7,10700
0,5,6,11,7,10700
0,6,6,6,7,10700
0,7,6,1,7,10700
0,5,6,19,6,10700
0,6,6,14,6,10700
0,7,6,9,6,10700
0,8,6,4,6,10700
0,7,6,17,5,10700
0,8,6,12,5,10700
0,9,6,7,5,10700
0,10,6,2,5,10700
0,9,6,15,4,10700
0,10,6,10,4,10700
0,11,6,5,4,10700
0,12,6,0,4,10700
0,10,6,18,3,10700
0,11,6,13,3,10700
0,12,6,8,3,10700
0,13,6,3,3,10700
0,12,6,16,2,10700
0,13,6,11,2,10700
0,14,6,6,2,10700
0,15,6,1,2,10700
0,13,6,19,1,10700
0,14,6,14,1,10700
0,15,6,9,1,10700
0,16,6,4,1,10700
0,15,6,17,0,10700
0,16,6,12,0,10700
0,17,6,7,0,10700
0,18,6,2,0,10700
0,0,4,1,12,10700
0,0,4,9,11,10700
0,1,4,4,11,10700
0,0,4,17,10,10700
0,1,4,12,10,10700
0,2,4,7,10,10700
0,3,4,2,10,10700
0,2,4,15,9,10700
0,3,4,10,9,10700
0,4,4,5,9,10700
0,5,4,0,9,10700
0,3,4,18,8,10700
0,4,4,13,8,10700
0,5,4,8,8,10700
0,6,4,3,8,10700
0,5,4,16,7,10700
0,6,4,11,7,10700
0,7,4,6,7,10700
0,8,4,1,7,10700
0,6,4,19,6,10700
0,7,4,14,6,10700
0,8,4,9,6,10700
0,9,4,4,6,10700
0,8,4,17,5,10700
0,9,4,12,5,10700
0,10,4,7,5,10700
0,11,4,2,5,10700
0,10,4,15,4,10700
0,11,4,10,4,10700
0,12,4,5,4,10700
0,13,4,0,4,10700
0,11,4,18,3,10700
0,12,4,13,3,10700
0,13,4,8,3,10700
0,14,4,3,3,10700
0,13,4,16,2,10700
0,14,4,11,2,10700
0,15,4,6,2,10700
0,16,4,1,2,10700
0,14,4,19,1,10700
0,15,4,14,1,10700
0,16,4,9,1,10700
0,17,4,4,1,10700
0,16,4,17,0,10700
0,17,4,12,0,10700
0,18,4,7,0,10700
0,19,4,2,0,10700
0,0,2,6,12,10700
0,1,2,1,12,10700
0,0,2,14,11,10700
0,1,2,9,11,10700
0,2,2,4,11,10700
0,1,2,17,10,10700
0,2,2,12,10,10700
0,3,2,7,10,10700
0,4,2,2,10,10700
0,3,2,15,9,10700
0,4,2,10,9,10700
0,5,2,5,9,10700
0,6,2,0,9,10700
0,4,2,18,8,10700
0,5,2,13,8,10700
0,6,2,8,8,10700
0,7,2,3,8,10700
0,6,2,16,7,10700
0,7,2,11,7,10700
0,8,2,6,7,10700
0,9,2,1,7,10700
0,7,2,19,6,10700
0,8,2,14,6,10700
0,9,2,9,6,10700
0,10,2,4,6,10700
0,9,2,17,5,10700
0,10,2,12,5,10700
0,11,2,7,5,10700
0,12,2,2,5,10700
0,11,2,15,4,10700
0,12,2,10,4,10700
0,13,2,5,4,10700
0,14,2,0,4,10700
0,12,2,18,3,10700
0,13,2,13,3,10700
0,14,2,8,3,10700
0,15,2,3,3,10700
0,14,2,16,2,10700
0,15,2,11,2,10700
0,16,2,6,2,10700
0,17,2,1,2,10700
0,15,2,19,1,10700
0,16,2,14,1,10700
0,17,2,9,1,10700
0,18,2,4,1,10700
0,17,2,17,0,10700
0,18,2,12,0,10700
0,19,2,7,0,10700
0,20,2,2,0,10700
0,0,0,3,13,10700
0,0,0,11,12,10700
0,1,0,6,12,10700
0,2,0,1,12,10700
0,0,0,19,11,10700
0,1,0,14,11,10700
0,2,0,9,11,10700
0,3,0,4,11,10700
0,2,0,17,10,10700
0,3,0,12,10,10700
0,4,0,7,10,10700
0,5,0,2,10,10700
0,4,0,15,9,10700
0,5,0,10,9,10700
0,6,0,5,9,10700
0,7,0,0,9,10700
0,5,0,18,8,10700
0,6,0,13,8,10700
0,7,0,8,8,10700
0,8,0,3,8,10700
0,7,0,16,7,10700
0,8,0,11,7,10700
0,9,0,6,7,10700
0,10,0,1,7,10700
0,8,0,19,6,10700
0,9,0,14,6,10700
0,10,0,9,6,10700
0,11,0,4,6,10700
0,10,0,17,5,10700
0,11,0,12,5,10700
0,12,0,7,5,10700
0,13,0,2,5,10700
0,12,0,15,4,10700
0,13,0,10,4,10700
0,14,0,5,4,10700
0,15,0,0,4,10700
0,13,0,18,3,10700
0,14,0,13,3,10700
0,15,0,8,3,10700
0,16,0,3,3,10700
0,15,0,16,2,10700
0,16,0,11,2,10700
0,17,0,6,2,10700
0,18,0,1,2,10700
0,16,0,19,1,10700
0,17,0,14,1,10700
0,18,0,9,1,10700
0,19,0,4,1,10700
0,18,0,17,0,10700
0,19,0,12,0,10700
0,20,0,7,0,10700
1,0,9,1,9,10750
1,0,9,9,8,10750
1,1,9,4,8,10750
1,0,9,17,7,10750
1,1,9,12,7,10750
1,2,9,7,7,10750
1,3,9,2,7,10750
1,2,9,15,6,10750
1,3,9,10,6,10750
1,4,9,5,6,10750
1,5,9,0,6,10750
1,3,9,18,5,10750
1,4,9,13,5,10750
1,5,9,8,5,10750
1,6,9,3,5,10750
1,5,9,16,4,10750
1,6,9,11,4,10750
1,7,9,6,4,10750
1,8,9,1,4,10750
1,6,9,19,3,10750
1,7,9,14,3,10750
1,8,9,9,3,10750
1,9,9,4,3,10750
1,8,9,17,2,10750
1,9,9,12,2,10750
1,10,9,7,2,10750
1,11,9,2,2,10750
1,10,9,15,1,10750
1,11,9,10,1,10750
1,12,9,5,1,10750
1,13,9,0,1,10750
1,11,9,18,0,10750
1,12,9,13,0,10750
1,13,9,8,0,10750
1,14,9,3,0,10750
1,0,7,6,9,10750
1,1,7,1,9,10750
1,0,7,14,8,10750
1,1,7,9,8,10750
1,2,7,4,8,10750
1,1,7,17,7,10750
1,2,7,12,7,10750
1,3,7,7,7,10750
1,4,7,2,7,10750
1,3,7,15,6,10750
1,4,7,10,6,10750
1,5,7,5,6,10750
1,6,7,0,6,10750
1,4,7,18,5,10750
1,5,7,13,5,10750
1,6,7,8,5,10750
1,7,7,3,5,10750
1,6,7,16,4,10750
1,7,7,11,4,10750
1,8,7,6,4,10750
1,9,7,1,4,10750
1,7,7,19,3,10750
1,8,7,14,3,10750
1,9,7,9,3,10750
1,10,7,4,3,10750
1,9,7,17,2,10750
1,10,7,12,2,10750
1,11,7,7,2,10750
1,12,7,2,2,10750
1,11,7,15,1,10750
1,12,7,10,1,10750
1,13,7,5,1,10750
1,14,7,0,1,10750
1,12,7,18,0,10750
1,13,7,13,0,10750
1,14,7,8,0,10750
1,15,7,3,0,10750
1,0,5,3,10,10750
1,0,5,11,9,10750
1,1,5,6,9,10750
1,2,5,1,9,10750
1,0,5,19,8,10750
1,1,5,14,8,10750
1,2,5,9,8,10750
1,3,5,4,8,10750
1,2,5,17,7,10750
1,3,5,12,7,10750
1,4,5,7,7,10750
1,5,5,2,7,10750
1,4,5,15,6,10750
1,5,5,10,6,10750
1,6,5,5,6,10750
1,7,5,0,6,10750
1,5,5,18,5,10750
1,6,5,13,5,10750
1,7,5,8,5,10750
1,8,5,3,5,10750
1,7,5,16,4,10750
1,8,5,11,4,10750
1,9,5,6,4,10750
1,10,5,1,4,10750
1,8,5,19,3,10750
1,9,5,14,3,10750
1,10,5,9,3,10750
1,11,5,4,3,10750
1,10,5,17,2,10750
1,11,5,12,2,10750
1,12,5,7,2,10750
1,13,5,2,2,10750
1,12,5,15,1,10750
1,13,5,10,1,10750
1,14,5,5,1,10750
1,15,5,0,1,10750
1,13,5,18,0,10750
1,14,5,13,0,10750
1,15,5,8,0,10750
1,16,5,3,0,10750
1,0,3,0,11,10750
1,0,3,8,10,10750
1,1,3,3,10,10750
1,0,3,16,9,10750
1,1,3,11,9,10750
1,2,3,6,9,10750
1,3,3,1,9,10750
1,1,3,19,8,10750
1,2,3,14,8,10750
1,3,3,9,8,10750
1,4,3,4,8,10750
1,3,3,17,7,10750
1,4,3,12,7,10750
1,5,3,7,7,10750
1,6,3,2,7,10750
1,5,3,15,6,10750
1,6,3,10,6,10750
1,7,3,5,6,10750
1,8,3,0,6,10750
1,6,3,18,5,10750
1,7,3,13,5,10750
1,8,3,8,5,10750
1,9,3,3,5,10750
1,8,3,16,4,10750
1,9,3,11,4,10750
1,10,3,6,4,10750
1,11,3,1,4,10750
1,9,3,19,3,10750
1,10,3,14,3,10750
1,11,3,9,3,10750
1,12,3,4,3,10750
1,11,3,17,2,10750
1,12,3,12,2,10750
1,13,3,7,2,10750
1,14,3,2,2,10750
1,13,3,15,1,10750
1,14,3,10,1,10750
1,15,3,5,1,10750
1,16,3,0,1,10750
1,14,3,18,0,10750
1,15,3,13,0,10750
1,16,3,8,0,10750
1,17,3,3,0,10750
1,0,1,5,11,10750
1,1,1,0,11,10750
1,0,1,13,10,10750
1,1,1,8,10,10750
1,2,1,3,10,10750
1,1,1,16,9,10750
1,2,1,11,9,10750
1,3,1,6,9,10750
1,4,1,1,9,10750
1,2,1,19,8,10750
1,3,1,14,8,10750
1,4,1,9,8,10750
1,5,1,4,8,10750
1,4,1,17,7,10750
1,5,1,12,7,10750
1,6,1,7,7,10750
1,7,1,2,7,10750
1,6,1,15,6,10750
1,7,1,10,6,10750
1,8,1,5,6,10750
1,9,1,0,6,10750
1,7,1,18,5,10750
1,8,1,13,5,10750
1,9,1,8,5,10750
1,10,1,3,5,10750
1,9,1,16,4,10750
1,10,1,11,4,10750
1,11,1,6,4,10750
1,12,1,1,4,10750
1,10,1,19,3,10750
1,11,1,14,3,10750
1,12,1,9,3,10750
1,13,1,4,3,10750
1,12,1,17,2,10750
1,13,1,12,2,10750
1,14,1,7,2,10750
1,15,1,2,2,10750
1,14,1,15,1,10750
1,15,1,10,1,10750
1,16,1,5,1,10750
1,17,1,0,1,10750
1,15,1,18,0,10750
1,16,1,13,0,10750
1,17,1,8,0,10750
1,18,1,3,0,10750
0,0,9,5,10,10750
0,1,9,0,10,10750
0,0,9,13,9,10750
0,1,9,8,9,10750
0,2,9,3,9,10750
0,1,9,16,8,10750
0,2,9,11,8,10750
0,3,9,6,8,10750
0,4,9,1,8,10750
0,2,9,19,7,10750
0,3,9,14,7,10750
0,4,9,9,7,10750
