cr5,cr3,cr2,cr1,cr4,cost
2,6,8,8,0,8200
2,6,6,13,0,8200
2,6,4,18,0,8200
2,5,0,1,4,8200
2,5,2,4,3,8200
2,5,0,9,3,8200
2,5,6,2,2,8200
2,5,4,7,2,8200
2,5,2,12,2,8200
2,5,0,17,2,8200
2,5,10,0,1,8200
2,5,8,5,1,8200
2,5,6,10,1,8200
2,5,4,15,1,8200
2,5,2,20,1,8200
2,5,12,3,0,8200
2,5,10,8,0,8200
2,5,8,13,0,8200
2,5,6,18,0,8200
2,4,2,1,4,8200
2,4,0,6,4,8200
2,4,4,4,3,8200
2,4,2,9,3,8200
2,4,0,14,3,8200
2,4,8,2,2,8200
2,4,6,7,2,8200
2,4,4,12,2,8200
2,4,2,17,2,8200
2,4,0,22,2,8200
2,4,12,0,1,8200
2,4,10,5,1,8200
2,4,8,10,1,8200
2,4,6,15,1,8200
2,4,4,20,1,8200
2,4,14,3,0,8200
2,4,12,8,0,8200
2,4,10,13,0,8200
2,4,8,18,0,8200
2,3,0,3,5,8200
2,3,4,1,4,8200
2,3,2,6,4,8200
2,3,0,11,4,8200
2,3,6,4,3,8200
2,3,4,9,3,8200
2,3,2,14,3,8200
2,3,0,19,3,8200
2,3,10,2,2,8200
2,3,8,7,2,8200
2,3,6,12,2,8200
2,3,4,17,2,8200
2,3,2,22,2,8200
2,3,14,0,1,8200
2,3,12,5,1,8200
2,3,10,10,1,8200
2,3,8,15,1,8200
2,3,6,20,1,8200
2,3,14,8,0,8200
2,3,12,13,0,8200
2,3,10,18,0,8200
2,2,0,0,6,8200
2,2,2,3,5,8200
2,2,0,8,5,8200
2,2,6,1,4,8200
2,2,4,6,4,8200
2,2,2,11,4,8200
2,2,0,16,4,8200
2,2,8,4,3,8200
2,2,6,9,3,8200
2,2,4,14,3,8200
2,2,2,19,3,8200
2,2,12,2,2,8200
2,2,10,7,2,8200
2,2,8,12,2,8200
2,2,6,17,2,8200
2,2,4,22,2,8200
2,2,14,5,1,8200
2,2,12,10,1,8200
2,2,10,15,1,8200
2,2,8,20,1,8200
2,2,14,13,0,8200
2,2,12,18,0,8200
2,1,2,0,6,8200
2,1,0,5,6,8200
2,1,4,3,5,8200
2,1,2,8,5,8200
2,1,0,13,5,8200
2,1,8,1,4,8200
2,1,6,6,4,8200
2,1,4,11,4,8200
2,1,2,16,4,8200
2,1,0,21,4,8200
2,1,10,4,3,8200
2,1,8,9,3,8200
2,1,6,14,3,8200
2,1,4,19,3,8200
2,1,14,2,2,8200
2,1,12,7,2,8200
2,1,10,12,2,8200
2,1,8,17,2,8200
2,1,6,22,2,8200
2,1,14,10,1,8200
2,1,12,15,1,8200
2,1,10,20,1,8200
2,1,14,18,0,8200
2,0,0,2,7,8200
2,0,4,0,6,8200
2,0,2,5,6,8200
2,0,0,10,6,8200
2,0,6,3,5,8200
2,0,4,8,5,8200
2,0,2,13,5,8200
2,0,0,18,5,8200
2,0,10,1,4,8200
2,0,8,6,4,8200
2,0,6,11,4,8200
2,0,4,16,4,8200
2,0,2,21,4,8200
2,0,12,4,3,8200
2,0,10,9,3,8200
2,0,8,14,3,8200
2,0,6,19,3,8200
2,0,14,7,2,8200
2,0,12,12,2,8200
2,0,10,17,2,8200
2,0,8,22,2,8200
2,0,14,15,1,8200
2,0,12,20,1,8200
1,11,2,2,1,8200
1,11,0,7,1,8200
1,11,6,0,0,8200
1,11,4,5,0,8200
1,11,2,10,0,8200
1,11,0,15,0,8200
1,10,0,4,2,8200
1,10,4,2,1,8200
1,10,2,7,1,8200
1,10,0,12,1,8200
1,10,8,0,0,8200
1,10,6,5,0,8200
1,10,4,10,0,8200
1,10,2,15,0,8200
1,10,0,20,0,8200
1,9,0,1,3,8200
1,9,2,4,2,8200
1,9,0,9,2,8200
1,9,6,2,1,8200
1,9,4,7,1,8200
1,9,2,12,1,8200
1,9,0,17,1,8200
1,9,10,0,0,8200
1,9,8,5,0,8200
1,9,6,10,0,8200
1,9,4,15,0,8200
1,9,2,20,0,8200
1,8,2,1,3,8200
1,8,0,6,3,8200
1,8,4,4,2,8200
1,8,2,9,2,8200
1,8,0,14,2,8200
1,8,8,2,1,8200
1,8,6,7,1,8200
1,8,4,12,1,8200
1,8,2,17,1,8200
1,8,0,22,1,8200
1,8,12,0,0,8200
1,8,10,5,0,8200
1,8,8,10,0,8200
1,8,6,15,0,8200
1,8,4,20,0,8200
1,7,0,3,4,8200
1,7,4,1,3,8200
1,7,2,6,3,8200
1,7,0,11,3,8200
1,7,6,4,2,8200
1,7,4,9,2,8200
1,7,2,14,2,8200
1,7,0,19,2,8200
1,7,10,2,1,8200
1,7,8,7,1,8200
1,7,6,12,1,8200
1,7,4,17,1,8200
1,7,2,22,1,8200
1,7,14,0,0,8200
1,7,12,5,0,8200
1,7,10,10,0,8200
1,7,8,15,0,8200
1,7,6,20,0,8200
1,6,0,0,5,8200
1,6,2,3,4,8200
1,6,0,8,4,8200
1,6,6,1,3,8200
1,6,4,6,3,8200
1,6,2,11,3,8200
1,6,0,16,3,8200
1,6,8,4,2,8200
1,6,6,9,2,8200
1,6,4,14,2,8200
1,6,2,19,2,8200
1,6,12,2,1,8200
1,6,10,7,1,8200
1,6,8,12,1,8200
1,6,6,17,1,8200
1,6,4,22,1,8200
1,6,14,5,0,8200
1,6,12,10,0,8200
1,6,10,15,0,8200
1,6,8,20,0,8200
1,5,2,0,5,8200
1,5,0,5,5,8200
1,5,4,3,4,8200
1,5,2,8,4,8200
1,5,0,13,4,8200
1,5,8,1,3,8200
1,5,6,6,3,8200
1,5,4,11,3,8200
1,5,2,16,3,8200
1,5,0,21,3,8200
1,5,10,4,2,8200
1,5,8,9,2,8200
1,5,6,14,2,8200
1,5,4,19,2,8200
1,5,14,2,1,8200
1,5,12,7,1,8200
1,5,10,12,1,8200
1,5,8,17,1,8200
1,5,6,22,1,8200
1,5,14,10,0,8200
1,5,12,15,0,8200
1,5,10,20,0,8200
1,4,0,2,6,8200
1,4,4,0,5,8200
1,4,2,5,5,8200
1,4,0,10,5,8200
1,4,6,3,4,8200
1,4,4,8,4,8200
1,4,2,13,4,8200
1,4,0,18,4,8200
1,4,10,1,3,8200
1,4,8,6,3,8200
1,4,6,11,3,8200
1,4,4,16,3,8200
1,4,2,21,3,8200
1,4,12,4,2,8200
1,4,10,9,2,8200
1,4,8,14,2,8200
1,4,6,19,2,8200
1,4,14,7,1,8200
1,4,12,12,1,8200
1,4,10,17,1,8200
1,4,8,22,1,8200
1,4,14,15,0,8200
1,4,12,20,0,8200
1,3,2,2,6,8200
1,3,0,7,6,8200
1,3,6,0,5,8200
1,3,4,5,5,8200
1,3,2,10,5,8200
1,3,0,15,5,8200
1,3,8,3,4,8200
1,3,6,8,4,8200
1,3,4,13,4,8200
1,3,2,18,4,8200
1,3,12,1,3,8200
1,3,10,6,3,8200
1,3,8,11,3,8200
1,3,6,16,3,8200
1,3,4,21,3,8200
1,3,14,4,2,8200
1,3,12,9,2,8200
1,3,10,14,2,8200
1,3,8,19,2,8200
1,3,14,12,1,8200
1,3,12,17,1,8200
1,3,10,22,1,8200
1,3,14,20,0,8200
1,2,0,4,7,8200
1,2,4,2,6,8200
1,2,2,7,6,8200
1,2,0,12,6,8200
1,2,8,0,5,8200
1,2,6,5,5,8200
1,2,4,10,5,8200
1,2,2,15,5,8200
1,2,0,20,5,8200
1,2,10,3,4,8200
1,2,8,8,4,8200
1,2,6,13,4,8200
1,2,4,18,4,8200
1,2,14,1,3,8200
1,2,12,6,3,8200
1,2,10,11,3,8200
1,2,8,16,3,8200
1,2,6,21,3,8200
1,2,14,9,2,8200
1,2,12,14,2,8200
1,2,10,19,2,8200
1,2,14,17,1,8200
1,2,12,22,1,8200
1,1,0,1,8,8200
1,1,2,4,7,8200
1,1,0,9,7,8200
1,1,6,2,6,8200
1,1,4,7,6,8200
1,1,2,12,6,8200
1,1,0,17,6,8200
1,1,10,0,5,8200
1,1,8,5,5,8200
1,1,6,10,5,8200
1,1,4,15,5,8200
1,1,2,20,5,8200
1,1,12,3,4,8200
1,1,10,8,4,8200
1,1,8,13,4,8200
1,1,6,18,4,8200
1,1,14,6,3,8200
1,1,12,11,3,8200
1,1,10,16,3,8200
1,1,8,21,3,8200
1,1,14,14,2,8200
1,1,12,19,2,8200
1,1,14,22,1,8200
1,0,2,1,8,8200
1,0,0,6,8,8200
1,0,4,4,7,8200
1,0,2,9,7,8200
1,0,0,14,7,8200
1,0,8,2,6,8200
1,0,6,7,6,8200
1,0,4,12,6,8200
1,0,2,17,6,8200
1,0,0,22,6,8200
1,0,12,0,5,8200
1,0,10,5,5,8200
1,0,8,10,5,8200
1,0,6,15,5,8200
1,0,4,20,5,8200
1,0,14,3,4,8200
1,0,12,8,4,8200
1,0,10,13,4,8200
1,0,8,18,4,8200
1,0,14,11,3,8200
1,0,12,16,3,8200
1,0,10,21,3,8200
1,0,14,19,2,8200
0,11,0,3,3,8200
0,11,4,1,2,8200
0,11,2,6,2,8200
0,11,0,11,2,8200
0,11,6,4,1,8200
0,11,4,9,1,8200
0,11,2,14,1,8200
0,11,0,19,1,8200
0,11,10,2,0,8200
0,11,8,7,0,8200
0,11,6,12,0,8200
0,11,4,17,0,8200
0,11,2,22,0,8200
0,10,0,0,4,8200
0,10,2,3,3,8200
0,10,0,8,3,8200
0,10,6,1,2,8200
0,10,4,6,2,8200
0,10,2,11,2,8200
0,10,0,16,2,8200
0,10,8,4,1,8200
0,10,6,9,1,8200
0,10,4,14,1,8200
0,10,2,19,1,8200
0,10,12,2,0,8200
0,10,10,7,0,8200
0,10,8,12,0,8200
0,10,6,17,0,8200
0,10,4,22,0,8200
0,9,2,0,4,8200
0,9,0,5,4,8200
0,9,4,3,3,8200
0,9,2,8,3,8200
0,9,0,13,3,8200
0,9,8,1,2,8200
0,9,6,6,2,8200
0,9,4,11,2,8200
0,9,2,16,2,8200
0,9,0,21,2,8200
0,9,10,4,1,8200
0,9,8,9,1,8200
0,9,6,14,1,8200
0,9,4,19,1,8200
0,9,14,2,0,8200
0,9,12,7,0,8200
0,9,10,12,0,8200
0,9,8,17,0,8200
0,9,6,22,0,8200
0,8,0,2,5,8200
0,8,4,0,4,8200
0,8,2,5,4,8200
0,8,0,10,4,8200
0,8,6,3,3,8200
0,8,4,8,3,8200
0,8,2,13,3,8200
0,8,0,18,3,8200
0,8,10,1,2,8200
0,8,8,6,2,8200
0,8,6,11,2,8200
0,8,4,16,2,8200
0,8,2,21,2,8200
0,8,12,4,1,8200
0,8,10,9,1,8200
0,8,8,14,1,8200
0,8,6,19,1,8200
0,8,14,7,0,8200
0,8,12,12,0,8200
0,8,10,17,0,8200
0,8,8,22,0,8200
0,7,2,2,5,8200
0,7,0,7,5,8200
0,7,6,0,4,8200
0,7,4,5,4,8200
0,7,2,10,4,8200
0,7,0,15,4,8200
0,7,8,3,3,8200
0,7,6,8,3,8200
0,7,4,13,3,8200
0,7,2,18,3,8200
0,7,12,1,2,8200
0,7,10,6,2,8200
0,7,8,11,2,8200
0,7,6,16,2,8200
0,7,4,21,2,8200
0,7,14,4,1,8200
0,7,12,9,1,8200
0,7,10,14,1,8200
0,7,8,19,1,8200
0,7,14,12,0,8200
0,7,12,17,0,8200
0,7,10,22,0,8200
0,6,0,4,6,8200
0,6,4,2,5,8200
0,6,2,7,5,8200
0,6,0,12,5,8200
0,6,8,0,4,8200
0,6,6,5,4,8200
0,6,4,10,4,8200
0,6,2,15,4,8200
0,6,0,20,4,8200
0,6,10,3,3,8200
0,6,8,8,3,8200
0,6,6,13,3,8200
0,6,4,18,3,8200
0,6,14,1,2,8200
0,6,12,6,2,8200
0,6,10,11,2,8200
0,6,8,16,2,8200
0,6,6,21,2,8200
0,6,14,9,1,8200
0,6,12,14,1,8200
0,6,10,19,1,8200
0,6,14,17,0,8200
0,6,12,22,0,8200
0,5,0,1,7,8200
0,5,2,4,6,8200
0,5,0,9,6,8200
0,5,6,2,5,8200
0,5,4,7,5,8200
0,5,2,12,5,8200
0,5,0,17,5,8200
0,5,10,0,4,8200
0,5,8,5,4,8200
0,5,6,10,4,8200
0,5,4,15,4,8200
0,5,2,20,4,8200
0,5,12,3,3,8200
0,5,10,8,3,8200
0,5,8,13,3,8200
0,5,6,18,3,8200
0,5,14,6,2,8200
0,5,12,11,2,8200
0,5,10,16,2,8200
0,5,8,21,2,8200
0,5,14,14,1,8200
0,5,12,19,1,8200
0,5,14,22,0,8200
0,4,2,1,7,8200
0,4,0,6,7,8200
0,4,4,4,6,8200
0,4,2,9,6,8200
0,4,0,14,6,8200
0,4,8,2,5,8200
0,4,6,7,5,8200
0,4,4,12,5,8200
0,4,2,17,5,8200
0,4,0,22,5,8200
0,4,12,0,4,8200
0,4,10,5,4,8200
0,4,8,10,4,8200
0,4,6,15,4,8200
0,4,4,20,4,8200
0,4,14,3,3,8200
0,4,12,8,3,8200
0,4,10,13,3,8200
0,4,8,18,3,8200
0,4,14,11,2,8200
0,4,12,16,2,8200
0,4,10,21,2,8200
0,4,14,19,1,8200
0,3,0,3,8,8200
0,3,4,1,7,8200
0,3,2,6,7,8200
0,3,0,11,7,8200
0,3,6,4,6,8200
0,3,4,9,6,8200
0,3,2,14,6,8200
0,3,0,19,6,8200
0,3,10,2,5,8200
0,3,8,7,5,8200
0,3,6,12,5,8200
0,3,4,17,5,8200
0,3,2,22,5,8200
0,3,14,0,4,8200
0,3,12,5,4,8200
0,3,10,10,4,8200
0,3,8,15,4,8200
0,3,6,20,4,8200
0,3,14,8,3,8200
0,3,12,13,3,8200
0,3,10,18,3,8200
0,3,14,16,2,8200
0,3,12,21,2,8200
0,2,0,0,9,8200
0,2,2,3,8,8200
0,2,0,8,8,8200
0,2,6,1,7,8200
0,2,4,6,7,8200
0,2,2,11,7,8200
0,2,0,16,7,8200
0,2,8,4,6,8200
0,2,6,9,6,8200
0,2,4,14,6,8200
0,2,2,19,6,8200
0,2,12,2,5,8200
0,2,10,7,5,8200
0,2,8,12,5,8200
0,2,6,17,5,8200
0,2,4,22,5,8200
0,2,14,5,4,8200
0,2,12,10,4,8200
0,2,10,15,4,8200
0,2,8,20,4,8200
0,2,14,13,3,8200
0,2,12,18,3,8200
0,2,14,21,2,8200
0,1,2,0,9,8200
0,1,0,5,9,8200
0,1,4,3,8,8200
0,1,2,8,8,8200
0,1,0,13,8,8200
0,1,8,1,7,8200
0,1,6,6,7,8200
0,1,4,11,7,8200
0,1,2,16,7,8200
0,1,0,21,7,8200
0,1,10,4,6,8200
0,1,8,9,6,8200
0,1,6,14,6,8200
0,1,4,19,6,8200
0,1,14,2,5,8200
0,1,12,7,5,8200
0,1,10,12,5,8200
0,1,8,17,5,8200
0,1,6,22,5,8200
0,1,14,10,4,8200
0,1,12,15,4,8200
0,1,10,20,4,8200
0,1,14,18,3,8200
0,0,0,2,10,8200
0,0,4,0,9,8200
0,0,2,5,9,8200
0,0,0,10,9,8200
0,0,6,3,8,8200
0,0,4,8,8,8200
0,0,2,13,8,8200
0,0,0,18,8,8200
0,0,10,1,7,8200
0,0,8,6,7,8200
0,0,6,11,7,8200
0,0,4,16,7,8200
0,0,2,21,7,8200
0,0,12,4,6,8200
0,0,10,9,6,8200
0,0,8,14,6,8200
0,0,6,19,6,8200
0,0,14,7,5,8200
0,0,12,12,5,8200
0,0,10,17,5,8200
0,0,8,22,5,8200
0,0,14,15,4,8200
0,0,12,20,4,8200
3,8,1,4,0,8250
3,7,1,1,1,8250
3,7,3,4,0,8250
3,7,1,9,0,8250
3,6,3,1,1,8250
3,6,1,6,1,8250
3,6,5,4,0,8250
3,6,3,9,0,8250
3,6,1,14,0,8250
3,5,1,3,2,8250
3,5,5,1,1,8250
3,5,3,6,1,8250
3,5,1,11,1,8250
3,5,7,4,0,8250
3,5,5,9,0,8250
3,5,3,14,0,8250
3,5,1,19,0,8250
3,4,1,0,3,8250
3,4,3,3,2,8250
3,4,1,8,2,8250
3,4,7,1,1,8250
3,4,5,6,1,8250
3,4,3,11,1,8250
3,4,1,16,1,8250
3,4,9,4,0,8250
3,4,7,9,0,8250
3,4,5,14,0,8250
3,4,3,19,0,8250
3,3,3,0,3,8250
3,3,1,5,3,8250
3,3,5,3,2,8250
3,3,3,8,2,8250
3,3,1,13,2,8250
3,3,9,1,1,8250
3,3,7,6,1,8250
3,3,5,11,1,8250
3,3,3,16,1,8250
3,3,1,21,1,8250
3,3,11,4,0,8250
3,3,9,9,0,8250
3,3,7,14,0,8250
3,3,5,19,0,8250
3,2,1,2,4,8250
3,2,5,0,3,8250
3,2,3,5,3,8250
3,2,1,10,3,8250
3,2,7,3,2,8250
3,2,5,8,2,8250
3,2,3,13,2,8250
3,2,1,18,2,8250
3,2,11,1,1,8250
3,2,9,6,1,8250
3,2,7,11,1,8250
3,2,5,16,1,8250
3,2,3,21,1,8250
3,2,13,4,0,8250
3,2,11,9,0,8250
3,2,9,14,0,8250
3,2,7,19,0,8250
3,1,3,2,4,8250
3,1,1,7,4,8250
3,1,7,0,3,8250
3,1,5,5,3,8250
3,1,3,10,3,8250
3,1,1,15,3,8250
3,1,9,3,2,8250
3,1,7,8,2,8250
3,1,5,13,2,8250
3,1,3,18,2,8250
3,1,13,1,1,8250
3,1,11,6,1,8250
3,1,9,11,1,8250
3,1,7,16,1,8250
3,1,5,21,1,8250
3,1,15,4,0,8250
3,1,13,9,0,8250
3,1,11,14,0,8250
3,1,9,19,0,8250
3,0,1,4,5,8250
3,0,5,2,4,8250
3,0,3,7,4,8250
3,0,1,12,4,8250
3,0,9,0,3,8250
3,0,7,5,3,8250
3,0,5,10,3,8250
3,0,3,15,3,8250
3,0,1,20,3,8250
3,0,11,3,2,8250
3,0,9,8,2,8250
3,0,7,13,2,8250
3,0,5,18,2,8250
3,0,15,1,1,8250
3,0,13,6,1,8250
3,0,11,11,1,8250
3,0,9,16,1,8250
3,0,7,21,1,8250
3,0,15,9,0,8250
3,0,13,14,0,8250
3,0,11,19,0,8250
2,11,1,1,0,8250
2,10,3,1,0,8250
2,10,1,6,0,8250
2,9,1,3,1,8250
2,9,5,1,0,8250
2,9,3,6,0,8250
2,9,1,11,0,8250
2,8,1,0,2,8250
2,8,3,3,1,8250
2,8,1,8,1,8250
2,8,7,1,0,8250
2,8,5,6,0,8250
2,8,3,11,0,8250
2,8,1,16,0,8250
2,7,3,0,2,8250
2,7,1,5,2,8250
2,7,5,3,1,8250
2,7,3,8,1,8250
2,7,1,13,1,8250
2,7,9,1,0,8250
2,7,7,6,0,8250
2,7,5,11,0,8250
2,7,3,16,0,8250
2,7,1,21,0,8250
2,6,1,2,3,8250
2,6,5,0,2,8250
2,6,3,5,2,8250
2,6,1,10,2,8250
2,6,7,3,1,8250
2,6,5,8,1,8250
2,6,3,13,1,8250
2,6,1,18,1,8250
2,6,11,1,0,8250
2,6,9,6,0,8250
2,6,7,11,0,8250
2,6,5,16,0,8250
2,6,3,21,0,8250
2,5,3,2,3,8250
2,5,1,7,3,8250
2,5,7,0,2,8250
2,5,5,5,2,8250
2,5,3,10,2,8250
2,5,1,15,2,8250
2,5,9,3,1,8250
2,5,7,8,1,8250
2,5,5,13,1,8250
2,5,3,18,1,8250
2,5,13,1,0,8250
2,5,11,6,0,8250
2,5,9,11,0,8250
2,5,7,16,0,8250
2,5,5,21,0,8250
2,4,1,4,4,8250
2,4,5,2,3,8250
2,4,3,7,3,8250
2,4,1,12,3,8250
2,4,9,0,2,8250
2,4,7,5,2,8250
2,4,5,10,2,8250
2,4,3,15,2,8250
2,4,1,20,2,8250
2,4,11,3,1,8250
2,4,9,8,1,8250
2,4,7,13,1,8250
2,4,5,18,1,8250
2,4,15,1,0,8250
2,4,13,6,0,8250
2,4,11,11,0,8250
2,4,9,16,0,8250
2,4,7,21,0,8250
2,3,1,1,5,8250
2,3,3,4,4,8250
2,3,1,9,4,8250
2,3,7,2,3,8250
2,3,5,7,3,8250
2,3,3,12,3,8250
2,3,1,17,3,8250
2,3,11,0,2,8250
2,3,9,5,2,8250
2,3,7,10,2,8250
2,3,5,15,2,8250
2,3,3,20,2,8250
2,3,13,3,1,8250
2,3,11,8,1,8250
2,3,9,13,1,8250
2,3,7,18,1,8250
2,3,15,6,0,8250
2,3,13,11,0,8250
2,3,11,16,0,8250
2,3,9,21,0,8250
2,2,3,1,5,8250
2,2,1,6,5,8250
2,2,5,4,4,8250
2,2,3,9,4,8250
2,2,1,14,4,8250
2,2,9,2,3,8250
2,2,7,7,3,8250
2,2,5,12,3,8250
2,2,3,17,3,8250
2,2,1,22,3,8250
2,2,13,0,2,8250
2,2,11,5,2,8250
2,2,9,10,2,8250
2,2,7,15,2,8250
2,2,5,20,2,8250
2,2,15,3,1,8250
2,2,13,8,1,8250
2,2,11,13,1,8250
2,2,9,18,1,8250
2,2,15,11,0,8250
2,2,13,16,0,8250
2,2,11,21,0,8250
2,1,1,3,6,8250
2,1,5,1,5,8250
2,1,3,6,5,8250
2,1,1,11,5,8250
2,1,7,4,4,8250
2,1,5,9,4,8250
2,1,3,14,4,8250
2,1,1,19,4,8250
2,1,11,2,3,8250
2,1,9,7,3,8250
2,1,7,12,3,8250
2,1,5,17,3,8250
2,1,3,22,3,8250
2,1,15,0,2,8250
2,1,13,5,2,8250
2,1,11,10,2,8250
2,1,9,15,2,8250
2,1,7,20,2,8250
2,1,15,8,1,8250
2,1,13,13,1,8250
2,1,11,18,1,8250
2,1,15,16,0,8250
2,1,13,21,0,8250
2,0,1,0,7,8250
2,0,3,3,6,8250
2,0,1,8,6,8250
2,0,7,1,5,8250
2,0,5,6,5,8250
2,0,3,11,5,8250
2,0,1,16,5,8250
2,0,9,4,4,8250
2,0,7,9,4,8250
2,0,5,14,4,8250
2,0,3,19,4,8250
2,0,13,2,3,8250
2,0,11,7,3,8250
2,0,9,12,3,8250
2,0,7,17,3,8250
2,0,5,22,3,8250
2,0,15,5,2,8250
2,0,13,10,2,8250
2,0,11,15,2,8250
2,0,9,20,2,8250
2,0,15,13,1,8250
2,0,13,18,1,8250
2,0,15,21,0,8250
1,11,3,0,1,8250
1,11,1,5,1,8250
1,11,5,3,0,8250
1,11,3,8,0,8250
1,11,1,13,0,8250
1,10,1,2,2,8250
1,10,5,0,1,8250
1,10,3,5,1,8250
1,10,1,10,1,8250
1,10,7,3,0,8250
1,10,5,8,0,8250
1,10,3,13,0,8250
1,10,1,18,0,8250
1,9,3,2,2,8250
1,9,1,7,2,8250
1,9,7,0,1,8250
1,9,5,5,1,8250
1,9,3,10,1,8250
1,9,1,15,1,8250
1,9,9,3,0,8250
1,9,7,8,0,8250
1,9,5,13,0,8250
1,9,3,18,0,8250
1,8,1,4,3,8250
1,8,5,2,2,8250
1,8,3,7,2,8250
1,8,1,12,2,8250
1,8,9,0,1,8250
1,8,7,5,1,8250
1,8,5,10,1,8250
1,8,3,15,1,8250
1,8,1,20,1,8250
1,8,11,3,0,8250
1,8,9,8,0,8250
1,8,7,13,0,8250
1,8,5,18,0,8250
1,7,1,1,4,8250
1,7,3,4,3,8250
1,7,1,9,3,8250
1,7,7,2,2,8250
1,7,5,7,2,8250
1,7,3,12,2,8250
1,7,1,17,2,8250
1,7,11,0,1,8250
1,7,9,5,1,8250
1,7,7,10,1,8250
1,7,5,15,1,8250
1,7,3,20,1,8250
1,7,13,3,0,8250
1,7,11,8,0,8250
1,7,9,13,0,8250
1,7,7,18,0,8250
1,6,3,1,4,8250
1,6,1,6,4,8250
1,6,5,4,3,8250
1,6,3,9,3,8250
1,6,1,14,3,8250
1,6,9,2,2,8250
1,6,7,7,2,8250
1,6,5,12,2,8250
1,6,3,17,2,8250
1,6,1,22,2,8250
1,6,13,0,1,8250
1,6,11,5,1,8250
1,6,9,10,1,8250
1,6,7,15,1,8250
1,6,5,20,1,8250
1,6,15,3,0,8250
1,6,13,8,0,8250
1,6,11,13,0,8250
1,6,9,18,0,8250
1,5,1,3,5,8250
1,5,5,1,4,8250
1,5,3,6,4,8250
1,5,1,11,4,8250
1,5,7,4,3,8250
1,5,5,9,3,8250
1,5,3,14,3,8250
1,5,1,19,3,8250
1,5,11,2,2,8250
1,5,9,7,2,8250
1,5,7,12,2,8250
1,5,5,17,2,8250
1,5,3,22,2,8250
1,5,15,0,1,8250
1,5,13,5,1,8250
1,5,11,10,1,8250
1,5,9,15,1,8250
1,5,7,20,1,8250
1,5,15,8,0,8250
1,5,13,13,0,8250
1,5,11,18,0,8250
1,4,1,0,6,8250
1,4,3,3,5,8250
1,4,1,8,5,8250
1,4,7,1,4,8250
1,4,5,6,4,8250
1,4,3,11,4,8250
1,4,1,16,4,8250
1,4,9,4,3,8250
1,4,7,9,3,8250
1,4,5,14,3,8250
1,4,3,19,3,8250
1,4,13,2,2,8250
1,4,11,7,2,8250
1,4,9,12,2,8250
1,4,7,17,2,8250
1,4,5,22,2,8250
1,4,15,5,1,8250
1,4,13,10,1,8250
1,4,11,15,1,8250
1,4,9,20,1,8250
1,4,15,13,0,8250
1,4,13,18,0,8250
1,3,3,0,6,8250
1,3,1,5,6,8250
1,3,5,3,5,8250
1,3,3,8,5,8250
1,3,1,13,5,8250
1,3,9,1,4,8250
1,3,7,6,4,8250
1,3,5,11,4,8250
1,3,3,16,4,8250
1,3,1,21,4,8250
1,3,11,4,3,8250
1,3,9,9,3,8250
1,3,7,14,3,8250
1,3,5,19,3,8250
1,3,15,2,2,8250
1,3,13,7,2,8250
1,3,11,12,2,8250
1,3,9,17,2,8250
1,3,7,22,2,8250
1,3,15,10,1,8250
1,3,13,15,1,8250
1,3,11,20,1,8250
1,3,15,18,0,8250
1,2,1,2,7,8250
1,2,5,0,6,8250
1,2,3,5,6,8250
1,2,1,10,6,8250
1,2,7,3,5,8250
1,2,5,8,5,8250
1,2,3,13,5,8250
1,2,1,18,5,8250
1,2,11,1,4,8250
1,2,9,6,4,8250
1,2,7,11,4,8250
1,2,5,16,4,8250
1,2,3,21,4,8250
1,2,13,4,3,8250
1,2,11,9,3,8250
1,2,9,14,3,8250
1,2,7,19,3,8250
1,2,15,7,2,8250
1,2,13,12,2,8250
1,2,11,17,2,8250
1,2,9,22,2,8250
1,2,15,15,1,8250
1,2,13,20,1,8250
1,1,3,2,7,8250
1,1,1,7,7,8250
1,1,7,0,6,8250
1,1,5,5,6,8250
1,1,3,10,6,8250
1,1,1,15,6,8250
1,1,9,3,5,8250
1,1,7,8,5,8250
1,1,5,13,5,8250
1,1,3,18,5,8250
1,1,13,1,4,8250
1,1,11,6,4,8250
1,1,9,11,4,8250
1,1,7,16,4,8250
1,1,5,21,4,8250
1,1,15,4,3,8250
1,1,13,9,3,8250
1,1,11,14,3,8250
1,1,9,19,3,8250
1,1,15,12,2,8250
1,1,13,17,2,8250
1,1,11,22,2,8250
1,1,15,20,1,8250
1,0,1,4,8,8250
1,0,5,2,7,8250
1,0,3,7,7,8250
1,0,1,12,7,8250
1,0,9,0,6,8250
1,0,7,5,6,8250
1,0,5,10,6,8250
1,0,3,15,6,8250
1,0,1,20,6,8250
1,0,11,3,5,8250
1,0,9,8,5,8250
1,0,7,13,5,8250
1,0,5,18,5,8250
1,0,15,1,4,8250
1,0,13,6,4,8250
1,0,11,11,4,8250
1,0,9,16,4,8250
1,0,7,21,4,8250
1,0,15,9,3,8250
1,0,13,14,3,8250
1,0,11,19,3,8250
1,0,15,17,2,8250
1,0,13,22,2,8250
0,11,1,1,3,8250
0,11,3,4,2,8250
0,11,1,9,2,8250
0,11,7,2,1,8250
0,11,5,7,1,8250
0,11,3,12,1,8250
0,11,1,17,1,8250
0,11,11,0,0,8250
0,11,9,5,0,8250
0,11,7,10,0,8250
0,11,5,15,0,8250
0,11,3,20,0,8250
0,10,3,1,3,8250
0,10,1,6,3,8250
0,10,5,4,2,8250
0,10,3,9,2,8250
